ExperimentName,Subject,Session,Block,cue_target,Direction,ListNum,JOL,JOL RT,Block,cue_target,ListNum,Recall_Response,Scored,Recall RT
D_JOL A 2,117,1,BlockProc1,Wage - Money,F,3,100,1932,BlockProc1,Wage - ?,3,mone,,5384
D_JOL A 2,117,1,BlockProc1,Chisel - Hammer,F,4,100,4013,BlockProc1,Chisel - ?,4,shape,,6091
D_JOL A 2,117,1,BlockProc1,Editor - News,F,5,95,3441,BlockProc1,Editor - ?,5,paper,,6531
D_JOL A 2,117,1,BlockProc1,Hornet - Sting,F,6,100,3414,BlockProc1,Hornet - ?,6,sting,,4439
D_JOL A 2,117,1,BlockProc1,Bitter - Cold,F,7,90,5163,BlockProc1,Bitter - ?,7,sad,,3129
D_JOL A 2,117,1,BlockProc1,Root - Plant,F,8,100,1501,BlockProc1,Root - ?,8,plant,,4663
D_JOL A 2,117,1,BlockProc1,Swan - Bird,F,9,100,3246,BlockProc1,Swan - ?,9,bird,,3389
D_JOL A 2,117,1,BlockProc1,Paw - Dog,F,10,60,12120,BlockProc1,Paw - ?,10,dog,,12533
D_JOL A 2,117,1,BlockProc1,Way - Out,F,11,100,1592,BlockProc1,Way - ?,11,out,,2417
D_JOL A 2,117,1,BlockProc1,Hygiene - Clean,F,12,100,3112,BlockProc1,Hygiene - ?,12,clean,,2543
D_JOL A 2,117,1,BlockProc1,Bridge - Water,F,13,100,2565,BlockProc1,Bridge - ?,13,water,,2561
D_JOL A 2,117,1,BlockProc1,Geology - Rock,F,14,100,1979,BlockProc1,Geology - ?,14,location,,5252
D_JOL A 2,117,1,BlockProc1,Revolution - War,F,15,100,1576,BlockProc1,Revolution - ?,15,war,,2727
D_JOL A 2,117,1,BlockProc1,Discussion - Talk,F,16,80,3988,BlockProc1,Discussion - ?,16,talk,,8575
D_JOL A 2,117,1,BlockProc1,Herd - Cow,F,17,100,3079,BlockProc1,Herd - ?,17,cow,,8856
D_JOL A 2,117,1,BlockProc1,Credit - Card,F,18,100,1621,BlockProc1,Credit - ?,18,card,,3125
D_JOL A 2,117,1,BlockProc1,Orchid - Flower,F,19,100,2170,BlockProc1,Orchid - ?,19,flower,,5439
D_JOL A 2,117,1,BlockProc1,Tuna -  Fish,F,20,100,1629,BlockProc1,Tuna - ?,20,fish,,1907
D_JOL A 2,117,1,BlockProc1,Full - Enough,B,21,100,2009,BlockProc1,Full - ?,21,empty,,5644
D_JOL A 2,117,1,BlockProc1,Drink - Sip,B,22,95,2824,BlockProc1,Drink - ?,22,glass,,21532
D_JOL A 2,117,1,BlockProc1,Dark - Cave,B,23,100,2912,BlockProc1,Dark - ?,23,cave,,5312
D_JOL A 2,117,1,BlockProc1,Take - Seize,B,24,100,1872,BlockProc1,Take - ?,24,seize,,3648
D_JOL A 2,117,1,BlockProc1,Height - Growth,B,25,100,2093,BlockProc1,Height - ?,25,weight,,3493
D_JOL A 2,117,1,BlockProc1,Sentence - Word,B,26,70,5404,BlockProc1,Sentence - ?,26,structure,,6854
D_JOL A 2,117,1,BlockProc1,Bug - Wasp,B,27,100,2366,BlockProc1,Bug - ?,27,butterfly,,26729
D_JOL A 2,117,1,BlockProc1,Math - Division,B,28,65,8647,BlockProc1,Math - ?,28,count,,9522
D_JOL A 2,117,1,BlockProc1,Law - Attorney,B,29,100,1956,BlockProc1,Law - ?,29,book,,15169
D_JOL A 2,117,1,BlockProc1,Great - Fantastic,B,30,100,2675,BlockProc1,Great - ?,30,fantastic,,8342
D_JOL A 2,117,1,BlockProc1,Key - Latch,B,31,100,1852,BlockProc1,Key - ?,31,latch,,5773
D_JOL A 2,117,1,BlockProc1,Hot - Chili,B,32,100,2275,BlockProc1,Hot - ?,32,cold,,4557
D_JOL A 2,117,1,BlockProc1,Ball - Racket,B,33,57,6876,BlockProc1,Ball - ?,33,catcher,,11625
D_JOL A 2,117,1,BlockProc1,Work - Chore,B,34,70,5825,BlockProc1,Work - ?,34,money,,3789
D_JOL A 2,117,1,BlockProc1,Hunger - Famine,B,35,70,7111,BlockProc1,Hunger - ?,35,thirst,,34262
D_JOL A 2,117,1,BlockProc1,Sleep - Drowsy,B,36,100,4373,BlockProc1,Sleep - ?,36,rest,,10192
D_JOL A 2,117,1,BlockProc1,Smell - Stench,B,37,100,2371,BlockProc1,Smell - ?,37,tree,,28701
D_JOL A 2,117,1,BlockProc1,Clothes - Attire,B,38,100,1849,BlockProc1,Clothes - ?,38,pants,,5865
D_JOL A 2,117,1,BlockProc1,Plane - Pilot,B,39,100,2206,BlockProc1,Plane - ?,39,fly,,3601
D_JOL A 2,117,1,BlockProc1,Fire - Blaze,B,40,100,2124,BlockProc1,Fire - ?,40,flamee,,7853
D_JOL A 2,117,1,BlockProc1,Due - Assignment,S,41,100,1745,BlockProc1,Due - ?,41,owe,,4142
D_JOL A 2,117,1,BlockProc1,Number - Amount,S,42,80,4667,BlockProc1,Number - ?,42,count,,6235
D_JOL A 2,117,1,BlockProc1,Location - Site,S,43,100,1924,BlockProc1,Location - ?,43,position,,6080
D_JOL A 2,117,1,BlockProc1,Dump - Waste,S,44,100,1834,BlockProc1,Dump - ?,44,trash,,7771
D_JOL A 2,117,1,BlockProc1,Trial - Jury,S,45,100,1712,BlockProc1,Trial - ?,45,jury,,4178
D_JOL A 2,117,1,BlockProc1,Architecture - Design,S,46,100,3168,BlockProc1,Architecture - ?,46,build,,7991
D_JOL A 2,117,1,BlockProc1,Grill -Bar,S,47,100,2358,BlockProc1,Grill - ?,47,cook,,6849
D_JOL A 2,117,1,BlockProc1,Kidney - Liver,S,48,100,2098,BlockProc1,Kidney - ?,48,liver,,2990
D_JOL A 2,117,1,BlockProc1,Begin - End,S,49,100,2456,BlockProc1,Begin - ?,49,end,,2225
D_JOL A 2,117,1,BlockProc1,Blow - Wind,S,50,100,1889,BlockProc1,Blow - ?,50,up,,10562
D_JOL A 2,117,1,BlockProc1,Pop - Soda,S,51,100,1460,BlockProc1,Pop - ?,51,soda,,2427
D_JOL A 2,117,1,BlockProc1,Wine - Cheese,S,52,100,1477,BlockProc1,Wine - ?,52,cheese,,4135
D_JOL A 2,117,1,BlockProc1,Bathroom - Toilet,S,53,100,1566,BlockProc1,Bathroom - ?,53,toilet,,4127
D_JOL A 2,117,1,BlockProc1,Choice - Decision,S,54,100,1841,BlockProc1,Choice - ?,54,option,,6721
D_JOL A 2,117,1,BlockProc1,Shoe - Foot,S,55,100,2806,BlockProc1,Shoe - ?,55,foot,,6343
D_JOL A 2,117,1,BlockProc1,Lettuce - Salad,S,56,100,1714,BlockProc1,Lettuce - ?,56,leaf,,4790
D_JOL A 2,117,1,BlockProc1,Past - Future,S,57,100,2207,BlockProc1,Past - ?,57,future,,2608
D_JOL A 2,117,1,BlockProc1,Honey - Bee,S,58,100,3324,BlockProc1,Honey - ?,58,bee,,1681
D_JOL A 2,117,1,BlockProc1,Baby - Child,S,59,90,6369,BlockProc1,Baby - ?,59,little,,5218
D_JOL A 2,117,1,BlockProc1,Circle - Round,S,60,95,4259,BlockProc1,Circle - ?,60,round,,3859
D_JOL A 2,117,1,BlockProc1,Pusher - Clutter,U,61,100,1908,BlockProc1,Pusher - ?,61,grabber,,29537
D_JOL A 2,117,1,BlockProc1,Dietary - Sacking,U,62,75,7787,BlockProc1,Dietary - ?,62,stomach,,7160
D_JOL A 2,117,1,BlockProc1,Park - Hungry,U,63,100,1741,BlockProc1,Park - ?,63,swing,,5127
D_JOL A 2,117,1,BlockProc1,Lift - Woman,U,64,100,1969,BlockProc1,Lift - ?,64,up,,5521
D_JOL A 2,117,1,BlockProc1,Soon - Belt,U,65,100,1349,BlockProc1,Soon - ?,65,find,,5463
D_JOL A 2,117,1,BlockProc1,Discover - Floor,U,66,70,2821,BlockProc1,Discover - ?,66,look,,29052
D_JOL A 2,117,1,BlockProc1,Death - Business,U,67,60,7920,BlockProc1,Death - ?,67,birth,,5834
D_JOL A 2,117,1,BlockProc1,Debate - Sight,U,68,55,5401,BlockProc1,Debate - ?,68,find,,25871
D_JOL A 2,117,1,BlockProc1,Artery - Bronze,U,69,100,3780,BlockProc1,Artery - ?,69,bronze,,3949
D_JOL A 2,117,1,BlockProc1,Fix - Hand,U,70,75,3764,BlockProc1,Fix - ?,70,make,,20600
D_JOL A 2,117,1,BlockProc1,Machine - Position,U,71,100,9416,BlockProc1,Machine - ?,71,mechanic,,38031
D_JOL A 2,117,1,BlockProc1,Happy - Car,U,72,100,4229,BlockProc1,Happy - ?,72,sad,,4315
D_JOL A 2,117,1,BlockProc1,Allow - Tuck,U,73,70,7619,BlockProc1,Allow - ?,73,take,,13220
D_JOL A 2,117,1,BlockProc1,Art - Lion,U,74,90,2635,BlockProc1,Art - ?,74,paint,,14936
D_JOL A 2,117,1,BlockProc1,Strong - Accident,U,75,100,1663,BlockProc1,Strong - ?,75,heavy,,5594
D_JOL A 2,117,1,BlockProc1,Sugar - Riddle,U,76,100,1999,BlockProc1,Sugar - ?,76,food,,33987
D_JOL A 2,117,1,BlockProc1,Valley - Add,U,77,100,1696,BlockProc1,Valley - ?,77,mountain,,15872
D_JOL A 2,117,1,BlockProc1,Cash - Would,U,78,100,1943,BlockProc1,Cash - ?,78,green,,19196
D_JOL A 2,117,1,BlockProc1,Hide - Sick,U,79,100,1537,BlockProc1,Hide - ?,79,cover,,11537
D_JOL A 2,117,1,BlockProc1,King - Vase,U,80,85,5025,BlockProc1,King - ?,80,position,,6540
D_JOL B 2,118,1,BlockProc1,Delinquent - Bad,F,1,99,2666,BlockProc1,Delinquent - ?,1,bad,,22519
D_JOL B 2,118,1,BlockProc1,Digestion - Stomach,F,2,23,4816,BlockProc1,Digestion - ?,2,stomach,,15759
D_JOL B 2,118,1,BlockProc1,Wage - Money,F,3,89,2838,BlockProc1,Wage - ?,3,money,,2051
D_JOL B 2,118,1,BlockProc1,Chisel - Hammer,F,4,99,2399,BlockProc1,Chisel - ?,4,ice,,2508
D_JOL B 2,118,1,BlockProc1,Editor - News,F,5,89,2395,BlockProc1,Editor - ?,5,paper,,4137
D_JOL B 2,118,1,BlockProc1,Hornet - Sting,F,6,99,5239,BlockProc1,Hornet - ?,6,wasp,,5282
D_JOL B 2,118,1,BlockProc1,Bitter - Cold,F,7,88,2828,BlockProc1,Bitter - ?,7,sweet,,6327
D_JOL B 2,118,1,BlockProc1,Root - Plant,F,8,99,2536,BlockProc1,Root - ?,8,carrot,,8933
D_JOL B 2,118,1,BlockProc1,Swan - Bird,F,9,99,2164,BlockProc1,Swan - ?,9,bird,,2728
D_JOL B 2,118,1,BlockProc1,Paw - Dog,F,10,99,2365,BlockProc1,Paw - ?,10,dog,,2001
D_JOL B 2,118,1,BlockProc1,Way - Out,F,11,34,3884,BlockProc1,Way - ?,11,go,,15133
D_JOL B 2,118,1,BlockProc1,Hygiene - Clean,F,12,99,2980,BlockProc1,Hygiene - ?,12,clean,,4178
D_JOL B 2,118,1,BlockProc1,Bridge - Water,F,13,,166,BlockProc1,Bridge - ?,13,water,,3099
D_JOL B 2,118,1,BlockProc1,Geology - Rock,F,14,99,2315,BlockProc1,Geology - ?,14,earth,,3211
D_JOL B 2,118,1,BlockProc1,Revolution - War,F,15,100,1333,BlockProc1,Revolution - ?,15,war,,2608
D_JOL B 2,118,1,BlockProc1,Discussion - Talk,F,16,,941,BlockProc1,Discussion - ?,16,talk,,2406
D_JOL B 2,118,1,BlockProc1,Herd - Cow,F,17,87,3513,BlockProc1,Herd - ?,17,sheep,,2268
D_JOL B 2,118,1,BlockProc1,Credit - Card,F,18,99,2511,BlockProc1,Credit - ?,18,card,,1802
D_JOL B 2,118,1,BlockProc1,Orchid - Flower,F,19,99,1839,BlockProc1,Orchid - ?,19,flower,,2274
D_JOL B 2,118,1,BlockProc1,Tuna -  Fish,F,20,99,2196,BlockProc1,Tuna - ?,20,fsh,,3587
D_JOL B 2,118,1,BlockProc1,Full - Enough,B,21,100,4927,BlockProc1,Full - ?,21,satisfied,,9813
D_JOL B 2,118,1,BlockProc1,Drink - Sip,B,22,89,4252,BlockProc1,Drink - ?,22,eat,,6696
D_JOL B 2,118,1,BlockProc1,Dark - Cave,B,23,98,2984,BlockProc1,Dark - ?,23,light,,2878
D_JOL B 2,118,1,BlockProc1,Take - Seize,B,24,99,2491,BlockProc1,Take - ?,24,give,,1964
D_JOL B 2,118,1,BlockProc1,Height - Growth,B,25,99,2827,BlockProc1,Height - ?,25,weight,,2219
D_JOL B 2,118,1,BlockProc1,Sentence - Word,B,26,100,2971,BlockProc1,Sentence - ?,26,paper,,4337
D_JOL B 2,118,1,BlockProc1,Bug - Wasp,B,27,99,1820,BlockProc1,Bug - ?,27,roach,,5439
D_JOL B 2,118,1,BlockProc1,Math - Division,B,28,99,7700,BlockProc1,Math - ?,28,division,,8973
D_JOL B 2,118,1,BlockProc1,Law - Attorney,B,29,67,3244,BlockProc1,Law - ?,29,justice,,4315
D_JOL B 2,118,1,BlockProc1,Great - Fantastic,B,30,99,3056,BlockProc1,Great - ?,30,good,,2482
D_JOL B 2,118,1,BlockProc1,Key - Latch,B,31,99,2731,BlockProc1,Key - ?,31,latch,,5220
D_JOL B 2,118,1,BlockProc1,Hot - Chili,B,32,99,11483,BlockProc1,Hot - ?,32,chilli,,4266
D_JOL B 2,118,1,BlockProc1,Ball - Racket,B,33,65,5858,BlockProc1,Ball - ?,33,bat,,3101
D_JOL B 2,118,1,BlockProc1,Work - Chore,B,34,98,2825,BlockProc1,Work - ?,34,hard,,3955
D_JOL B 2,118,1,BlockProc1,Hunger - Famine,B,35,100,2231,BlockProc1,Hunger - ?,35,famine,,5583
D_JOL B 2,118,1,BlockProc1,Sleep - Drowsy,B,36,100,1932,BlockProc1,Sleep - ?,36,nap,,2901
D_JOL B 2,118,1,BlockProc1,Smell - Stench,B,37,89,4840,BlockProc1,Smell - ?,37,stink,,3441
D_JOL B 2,118,1,BlockProc1,Clothes - Attire,B,38,56,2880,BlockProc1,Clothes - ?,38,shoes,,11689
D_JOL B 2,118,1,BlockProc1,Plane - Pilot,B,39,100,1946,BlockProc1,Plane - ?,39,air,,4671
D_JOL B 2,118,1,BlockProc1,Fire - Blaze,B,40,100,3417,BlockProc1,Fire - ?,40,water,,4168
D_JOL B 2,118,1,BlockProc1,Due - Assignment,S,41,99,2543,BlockProc1,Due - ?,41,assignment,,4383
D_JOL B 2,118,1,BlockProc1,Number - Amount,S,42,99,1594,BlockProc1,Number - ?,42,count,,3451
D_JOL B 2,118,1,BlockProc1,Location - Site,S,43,,552,BlockProc1,Location - ?,43,area,,16959
D_JOL B 2,118,1,BlockProc1,Dump - Waste,S,44,88,3796,BlockProc1,Dump - ?,44,trash,,2072
D_JOL B 2,118,1,BlockProc1,Trial - Jury,S,45,100,2898,BlockProc1,Trial - ?,45,error,,4810
D_JOL B 2,118,1,BlockProc1,Architecture - Design,S,46,99,2782,BlockProc1,Architecture - ?,46,building,,4495
D_JOL B 2,118,1,BlockProc1,Grill -Bar,S,47,98,2035,BlockProc1,Grill - ?,47,barbeque,,14627
D_JOL B 2,118,1,BlockProc1,Kidney - Liver,S,48,98,3118,BlockProc1,Kidney - ?,48,liver,,1950
D_JOL B 2,118,1,BlockProc1,Begin - End,S,49,99,2558,BlockProc1,Begin - ?,49,end,,1934
D_JOL B 2,118,1,BlockProc1,Blow - Wind,S,50,99,4102,BlockProc1,Blow - ?,50,bubbles,,6190
D_JOL B 2,118,1,BlockProc1,Pop - Soda,S,51,99,2059,BlockProc1,Pop - ?,51,tart,,4046
D_JOL B 2,118,1,BlockProc1,Wine - Cheese,S,52,99,2354,BlockProc1,Wine - ?,52,cheese,,2322
D_JOL B 2,118,1,BlockProc1,Bathroom - Toilet,S,53,99,1930,BlockProc1,Bathroom - ?,53,pee,,4019
D_JOL B 2,118,1,BlockProc1,Choice - Decision,S,54,99,1919,BlockProc1,Choice - ?,54,decision,,7154
D_JOL B 2,118,1,BlockProc1,Shoe - Foot,S,55,65,9262,BlockProc1,Shoe - ?,55,foot,,3326
D_JOL B 2,118,1,BlockProc1,Lettuce - Salad,S,56,,868,BlockProc1,Lettuce - ?,56,salad,,3152
D_JOL B 2,118,1,BlockProc1,Past - Future,S,57,100,4608,BlockProc1,Past - ?,57,future,,3596
D_JOL B 2,118,1,BlockProc1,Honey - Bee,S,58,99,2386,BlockProc1,Honey - ?,58,bee,,1860
D_JOL B 2,118,1,BlockProc1,Baby - Child,S,59,99,2284,BlockProc1,Baby - ?,59,cry,,2193
D_JOL B 2,118,1,BlockProc1,Circle - Round,S,60,99,1846,BlockProc1,Circle - ?,60,round,,1958
D_JOL B 2,118,1,BlockProc1,Pusher - Clutter,U,61,55,735,BlockProc1,Pusher - ?,61,,,14173
D_JOL B 2,118,1,BlockProc1,Dietary - Sacking,U,62,99,2570,BlockProc1,Dietary - ?,62,sweets,,4506
D_JOL B 2,118,1,BlockProc1,Park - Hungry,U,63,99,3103,BlockProc1,Park - ?,63,outside,,3231
D_JOL B 2,118,1,BlockProc1,Lift - Woman,U,64,45,3471,BlockProc1,Lift - ?,64,push,,3333
D_JOL B 2,118,1,BlockProc1,Soon - Belt,U,65,12,761,BlockProc1,Soon - ?,65,later,,1962
D_JOL B 2,118,1,BlockProc1,Discover - Floor,U,66,87,10067,BlockProc1,Discover - ?,66,ground,,6927
D_JOL B 2,118,1,BlockProc1,Death - Business,U,67,34,2858,BlockProc1,Death - ?,67,dead,,3411
D_JOL B 2,118,1,BlockProc1,Debate - Sight,U,68,54,11233,BlockProc1,Debate - ?,68,politics,,8206
D_JOL B 2,118,1,BlockProc1,Artery - Bronze,U,69,34,3306,BlockProc1,Artery - ?,69,lion,,3096
D_JOL B 2,118,1,BlockProc1,Fix - Hand,U,70,99,2813,BlockProc1,Fix - ?,70,reapir,,4224
D_JOL B 2,118,1,BlockProc1,Machine - Position,U,71,12,3859,BlockProc1,Machine - ?,71,steel,,8956
D_JOL B 2,118,1,BlockProc1,Happy - Car,U,72,99,1696,BlockProc1,Happy - ?,72,sad,,2206
D_JOL B 2,118,1,BlockProc1,Allow - Tuck,U,73,,4646,BlockProc1,Allow - ?,73,deny,,5096
D_JOL B 2,118,1,BlockProc1,Art - Lion,U,74,76,5005,BlockProc1,Art - ?,74,lion,,2097
D_JOL B 2,118,1,BlockProc1,Strong - Accident,U,75,76,2835,BlockProc1,Strong - ?,75,weak,,5390
D_JOL B 2,118,1,BlockProc1,Sugar - Riddle,U,76,100,1792,BlockProc1,Sugar - ?,76,sweet,,5439
D_JOL B 2,118,1,BlockProc1,Valley - Add,U,77,22,3614,BlockProc1,Valley - ?,77,mountains,,6679
D_JOL B 2,118,1,BlockProc1,Cash - Would,U,78,77,5421,BlockProc1,Cash - ?,78,money,,2700
D_JOL B 2,118,1,BlockProc1,Hide - Sick,U,79,99,5484,BlockProc1,Hide - ?,79,seek,,2747
D_JOL B 2,118,1,BlockProc1,King - Vase,U,80,89,4560,BlockProc1,King - ?,80,queen,,3709
D_JOL C 2,119,1,BlockProc1,Enough - Full,F,1,100,3693,BlockProc1,Enough - ?,1,end,,9392
D_JOL C 2,119,1,BlockProc1,Sip - Drink,F,2,100,2055,BlockProc1,Sip - ?,2,drink,,4896
D_JOL C 2,119,1,BlockProc1,Cave - Dark,F,3,100,2504,BlockProc1,Cave - ?,3,dark,,11597
D_JOL C 2,119,1,BlockProc1,Seize - Take,F,4,100,2350,BlockProc1,Seize - ?,4,sick,,10060
D_JOL C 2,119,1,BlockProc1,Growth - Height,F,5,0,3547,BlockProc1,Growth - ?,5,height,,3892
D_JOL C 2,119,1,BlockProc1,Word - Sentence,F,6,50,3758,BlockProc1,Word - ?,6,choice,,10048
D_JOL C 2,119,1,BlockProc1,Wasp - Bug,F,7,100,3309,BlockProc1,Wasp - ?,7,bee,,5435
D_JOL C 2,119,1,BlockProc1,Division - Math,F,8,0,2960,BlockProc1,Division - ?,8,math,,2719
D_JOL C 2,119,1,BlockProc1,Attorney - Law,F,9,100,1649,BlockProc1,Attorney - ?,9,law,,2887
D_JOL C 2,119,1,BlockProc1,Fantastic - Great,F,10,15,5915,BlockProc1,Fantastic - ?,10,good,,2545
D_JOL C 2,119,1,BlockProc1,Latch - Key,F,11,100,1963,BlockProc1,Latch - ?,11,on,,3121
D_JOL C 2,119,1,BlockProc1,Chili - Hot,F,12,100,2662,BlockProc1,Chili - ?,12,hot,,1668
D_JOL C 2,119,1,BlockProc1,Racket - Ball,F,13,100,2180,BlockProc1,Racket - ?,13,ball,,2039
D_JOL C 2,119,1,BlockProc1,Chore - Work,F,14,100,2188,BlockProc1,Chore - ?,14,work,,3932
D_JOL C 2,119,1,BlockProc1,Famine - Hunger,F,15,100,2011,BlockProc1,Famine - ?,15,hungry,,3669
D_JOL C 2,119,1,BlockProc1,Drowsy - Sleep,F,16,95,4967,BlockProc1,Drowsy - ?,16,sleep,,2618
D_JOL C 2,119,1,BlockProc1,Stench - Smell,F,17,100,5999,BlockProc1,Stench - ?,17,smell,,2359
D_JOL C 2,119,1,BlockProc1,Attire - Clothes,F,18,100,2030,BlockProc1,Attire - ?,18,clothes,,2628
D_JOL C 2,119,1,BlockProc1,Pilot - Plane,F,19,100,2491,BlockProc1,Pilot - ?,19,plane,,3205
D_JOL C 2,119,1,BlockProc1,Blaze - Fire,F,20,100,2961,BlockProc1,Blaze - ?,20,fire,,1961
D_JOL C 2,119,1,BlockProc1,Bad - Delinquent,B,21,100,3171,BlockProc1,Bad - ?,21,worse,,2625
D_JOL C 2,119,1,BlockProc1,Stomach - Digestion,B,22,100,4237,BlockProc1,Stomach - ?,22,pain,,7254
D_JOL C 2,119,1,BlockProc1,Money - Wage,B,23,100,3330,BlockProc1,Money - ?,23,amount,,3447
D_JOL C 2,119,1,BlockProc1,News - Editor,B,24,100,2019,BlockProc1,Hammer - ?,24,chisel,,3588
D_JOL C 2,119,1,BlockProc1,Sting - Hornet,B,25,100,1854,BlockProc1,News - ?,25,editor,,3688
D_JOL C 2,119,1,BlockProc1,Cold - Bitter,B,26,20,3626,BlockProc1,Sting - ?,26,hornet,,6679
D_JOL C 2,119,1,BlockProc1,Plant - Root,B,27,100,7383,BlockProc1,Cold - ?,27,hot,,3784
D_JOL C 2,119,1,BlockProc1,Bird - Swan,B,28,100,1967,BlockProc1,Plant - ?,28,seed,,3386
D_JOL C 2,119,1,BlockProc1,Dog - Paw,B,29,95,7809,BlockProc1,Bird - ?,29,nest,,6918
D_JOL C 2,119,1,BlockProc1,Out - Way,B,30,100,3664,BlockProc1,Dog - ?,30,food,,5317
D_JOL C 2,119,1,BlockProc1,Clean - Hygiene,B,31,100,8108,BlockProc1,Out - ?,31,in,,1750
D_JOL C 2,119,1,BlockProc1,Water - Bridge,B,32,90,3622,BlockProc1,Clean - ?,32,good,,4903
D_JOL C 2,119,1,BlockProc1,Rock - Geology,B,33,100,2053,BlockProc1,Water- ?,33,drink,,3426
D_JOL C 2,119,1,BlockProc1,War - Revolution,B,34,100,2900,BlockProc1,Rock - ?,34,geology,,3508
D_JOL C 2,119,1,BlockProc1,Talk - Discussion,B,35,100,2572,BlockProc1,War - ?,35,revolution,,12879
D_JOL C 2,119,1,BlockProc1,Cow - Herd,B,36,100,2553,BlockProc1,Talk - ?,36,converse,,6426
D_JOL C 2,119,1,BlockProc1,Card - Credit,B,37,100,2285,BlockProc1,Cow - ?,37,heard,,2759
D_JOL C 2,119,1,BlockProc1,Flower - Orchid,B,38,100,5416,BlockProc1,Card - ?,38,credit,,5335
D_JOL C 2,119,1,BlockProc1,Fish - Tuna,B,39,100,2130,BlockProc1,Flower - ?,39,plant,,5463
D_JOL C 2,119,1,BlockProc1,Hammer - Chisel,B,40,100,1883,BlockProc1,Fish - ?,40,tuna,,1784
D_JOL C 2,119,1,BlockProc1,Assignment - Due,S,41,0,8730,BlockProc1,Amount - ?,41,due,,2160
D_JOL C 2,119,1,BlockProc1,Amount - Number,S,42,0,4259,BlockProc1,Assignment - ?,42,due,,5442
D_JOL C 2,119,1,BlockProc1,Site - Location,S,43,30,3650,BlockProc1,Site - ?,43,word,,5631
D_JOL C 2,119,1,BlockProc1,Waste - Dump,S,44,100,2636,BlockProc1,Waste - ?,44,mess,,4661
D_JOL C 2,119,1,BlockProc1,Jury - Trial,S,45,100,3193,BlockProc1,Jury - ?,45,judge,,4491
D_JOL C 2,119,1,BlockProc1,Design - Architecture,S,46,100,2008,BlockProc1,Design - ?,46,architecture,,7022
D_JOL C 2,119,1,BlockProc1,Bar - Grill,S,47,100,2401,BlockProc1,Bar - ?,47,grill,,2021
D_JOL C 2,119,1,BlockProc1,Liver - Kidney,S,48,100,2022,BlockProc1,Liver - ?,48,kidney,,4487
D_JOL C 2,119,1,BlockProc1,End - Begin,S,49,90,6726,BlockProc1,End - ?,49,beginning,,9775
D_JOL C 2,119,1,BlockProc1,Wind - Blow,S,50,100,2626,BlockProc1,Wind - ?,50,blow,,3179
D_JOL C 2,119,1,BlockProc1,Soda - Pop,S,51,100,2881,BlockProc1,Soda - ?,51,pop,,1936
D_JOL C 2,119,1,BlockProc1,Cheese - Wine,S,52,100,3944,BlockProc1,Cheese - ?,52,wine,,1776
D_JOL C 2,119,1,BlockProc1,Toilet - Bathroom,S,53,10,3141,BlockProc1,Toilet - ?,53,seat,,21552
D_JOL C 2,119,1,BlockProc1,Decision - Choice,S,54,100,1675,BlockProc1,Decision - ?,54,choice,,4450
D_JOL C 2,119,1,BlockProc1,Foot - Shoe,S,55,100,3196,BlockProc1,Foot - ?,55,shoe,,2024
D_JOL C 2,119,1,BlockProc1,Future - Past,S,56,10,6160,BlockProc1,Future - ?,56,past,,2587
D_JOL C 2,119,1,BlockProc1,Salad - Lettuce,S,57,100,2626,BlockProc1,Salad - ?,57,lettuce,,4918
D_JOL C 2,119,1,BlockProc1,Bee - Honey,S,58,100,2272,BlockProc1,Bee - ?,58,honey,,4359
D_JOL C 2,119,1,BlockProc1,Child - Baby,S,59,100,3352,BlockProc1,Child - ?,59,baby,,2435
D_JOL C 2,119,1,BlockProc1,Round - Circle,S,60,100,2840,BlockProc1,Round - ?,60,circle,,2882
D_JOL C 2,119,1,BlockProc1,Clutter - Pusher,U,61,100,2595,BlockProc1,Clutter - ?,61,mess,,2922
D_JOL C 2,119,1,BlockProc1,Sacking - Dietary,U,62,100,2403,BlockProc1,Sacking - ?,62,still,,4859
D_JOL C 2,119,1,BlockProc1,Hungry - Park,U,63,100,1885,BlockProc1,Hungry - ?,63,food,,4034
D_JOL C 2,119,1,BlockProc1,Woman - Lift,U,64,100,3973,BlockProc1,Woman - ?,64,lift,,5250
D_JOL C 2,119,1,BlockProc1,Belt - Soon,U,65,100,2792,BlockProc1,Belt - ?,65,starting,,6299
D_JOL C 2,119,1,BlockProc1,Floor - Discover,U,66,60,6083,BlockProc1,Floor - ?,66,space,,3888
D_JOL C 2,119,1,BlockProc1,Business - Death,U,67,100,2502,BlockProc1,Business - ?,67,death,,4391
D_JOL C 2,119,1,BlockProc1,Sight - Debate,U,68,100,2054,BlockProc1,Sight - ?,68,seen,,7026
D_JOL C 2,119,1,BlockProc1,Bronze - Artery,U,69,20,7878,BlockProc1,Bronze - ?,69,hope,,3285
D_JOL C 2,119,1,BlockProc1,Hand - Fix,U,70,100,2118,BlockProc1,Hand - ?,70,fix,,4160
D_JOL C 2,119,1,BlockProc1,Position - Machine,U,71,0,2267,BlockProc1,Position - ?,71,place,,17542
D_JOL C 2,119,1,BlockProc1,Car - Happy,U,72,100,2301,BlockProc1,Car - ?,72,happy,,1951
D_JOL C 2,119,1,BlockProc1,Tuck - Allow,U,73,0,2887,BlockProc1,Tuck - ?,73,lift,,3382
D_JOL C 2,119,1,BlockProc1,Lion - Art,U,74,100,1781,BlockProc1,Lion - ?,74,art,,3505
